,Region,Relationship,Sex,Age,Times Left the Country,Month of Last Departure,Year of Last Departure,Marital Status,Education Level,Usual Work,Reason for Leaving,Base,Country Stayed,Expected Return (Months),Worked Abroad,Work,Industry,Average Monthly Income,Months Worked,Returned,Month Returned,Year Returned,Return Reason,Expected Month Returned,Expected Year Returned,Remittance Received,Cash Remittance,Mode of Remittance,Remittance Spent,Consumptions,Investments,Savings,Gift/Donation,Other,Consumptions Percent,Investments Percent,Savings Percent,Gift/Donation Percent,Other Percent,Returned Apr-Sep,Cash Home,Receive Goods/Products,Total Imputed Value of Goods/Products,Past 6 Months Indicator
1688,Western Visayas,Head,Male,34,2,April,2021,Married/Living Together,College Undergraduate,Craft and Related Trades Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,26,Yes,Craft and Related Trades Workers,Construction,36000,50,Yes,June,2023,End of Contract,,,With Remittance,40000.0,Bank,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,Yes,200000.0,No,,Yes
1689,Western Visayas,Child,Male,34,1,September,2022,Single,College Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,36,Yes,Elementary Occupations,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,40000,12,No,,,,September,2025,With Remittance,90000.0,Money Transer Service,,True,True,True,False,False,50.0,20.0,30.0,0.0,0.0,No,,No,,Yes
1690,Western Visayas,Child,Female,42,1,July,2023,Single,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Kuwait,24,Yes,Service and Sales Workers,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,40000,2,No,,,,July,2025,With Remittance,20000.0,Money Transer Service,,True,True,True,False,False,50.0,30.0,20.0,0.0,0.0,No,,No,,Yes
1691,Western Visayas,Child,Male,27,2,August,2023,Single,College Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Sea-based,Europe,6,Yes,Technicians and Associate Professionals,Transportation and Storage,30000,13,No,,,,February,2024,With Remittance,40000.0,Bank,,True,True,True,False,False,50.0,30.0,20.0,0.0,0.0,No,,No,,Yes
1692,Western Visayas,Child,Male,32,3,September,2023,Married/Living Together,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Australia,8,Yes,Elementary Occupations,Transportation and Storage,60000,13,No,,,,May,2024,With Remittance,35000.0,Bank,,True,False,True,True,False,80.0,0.0,10.0,10.0,0.0,Yes,50000.0,No,,Yes
1693,Western Visayas,Child,Female,36,2,January,2023,Single,College Graduate,Technicians and Associate Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,North and South America,24,Yes,Professionals,Human Health and Social Work Activities,80000,38,No,,,,January,2025,With Remittance,60000.0,Bank,,True,True,True,False,False,80.0,10.0,10.0,0.0,0.0,No,,No,,Yes
1694,Western Visayas,Other,Male,37,1,April,2022,Single,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,24,Yes,Elementary Occupations,Other Service Activities,20000,17,No,,,,April,2024,With Remittance,30000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
1695,Western Visayas,Children's Spouse,Female,41,2,March,2023,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in Western Asia,36,Yes,Service and Sales Workers,Other Service Activities,30000,30,No,,,,March,2026,With Remittance,130000.0,Money Transer Service,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
1696,Western Visayas,Children's Spouse,Male,30,1,September,2022,Married/Living Together,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Taiwan,24,Yes,Elementary Occupations,Fishing and Aquaculture,25000,12,No,,,,September,2024,With Remittance,50000.0,Bank,,True,False,True,False,False,60.0,0.0,40.0,0.0,0.0,No,,Yes,12500.0,Yes
1697,Western Visayas,Spouse,Male,48,1,February,2022,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,"Skilled Agricultural, Forestry and Fishery Workers",Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,36,Yes,Craft and Related Trades Workers,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,20000,19,No,,,,February,2025,With Remittance,50000.0,Money Transer Service,,True,True,True,True,False,60.0,25.0,12.0,3.0,0.0,No,,No,,Yes
1698,Western Visayas,Spouse,Female,33,2,February,2022,Married/Living Together,College Undergraduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,36,Yes,Elementary Occupations,Other Service Activities,25000,55,No,,,,February,2025,With Remittance,32000.0,Money Transer Service,,True,False,True,False,False,95.0,0.0,5.0,0.0,0.0,No,,No,,Yes
1699,Western Visayas,Child,Male,38,2,February,2022,Single,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,24,Yes,Elementary Occupations,Accommodation and Food Service Activities,35000,43,No,,,,February,2024,With Remittance,69000.0,Money Transer Service,,True,True,False,False,False,80.0,20.0,0.0,0.0,0.0,No,,Yes,69000.0,Yes
1700,Western Visayas,Spouse,Male,34,1,January,2023,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Taiwan,36,Yes,Elementary Occupations,Manufacturing,30000,8,No,,,,January,2026,With Remittance,150000.0,Money Transer Service,,True,True,True,False,False,80.0,15.0,5.0,0.0,0.0,No,,No,,Yes
1701,Western Visayas,Child,Female,53,1,January,2023,Single,Post Secondary Undergraduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Malaysia,36,Yes,Elementary Occupations,Other Service Activities,20000,8,No,,,,January,2026,With Remittance,30000.0,Money Transer Service,,True,False,True,True,False,92.0,0.0,5.0,3.0,0.0,No,,No,,Yes
1702,Western Visayas,Spouse,Female,48,2,September,2023,Married/Living Together,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,24,Yes,Elementary Occupations,Other Service Activities,25000,24,No,,,,September,2025,With Remittance,10000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,Yes,40000.0,No,,Yes
1703,Western Visayas,Sibling,Male,32,1,February,2023,Married/Living Together,College Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Sea-based,Europe,9,Yes,Technicians and Associate Professionals,Transportation and Storage,65000,7,No,,,,November,2023,With Remittance,30000.0,Bank,,True,True,False,False,False,80.0,20.0,0.0,0.0,0.0,No,,No,,Yes
1704,Western Visayas,Child,Male,33,5,April,2023,Married/Living Together,College Graduate,"Skilled Agricultural, Forestry and Fishery Workers",Overseas Filipino Worker (OFW) with Contract,Sea-based,Other Countries in East Asia,9,Yes,Technicians and Associate Professionals,Transportation and Storage,130000,47,No,,,,January,2024,With Remittance,420000.0,Bank,,True,False,True,False,False,70.0,0.0,30.0,0.0,0.0,No,,No,,Yes
1705,Western Visayas,Parent,Female,44,2,November,2021,Divorced/Separated,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in Western Asia,36,Yes,Elementary Occupations,Other Service Activities,40000,57,No,,,,November,2024,With Remittance,120000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
1706,Western Visayas,Child,Female,31,1,April,2022,Divorced/Separated,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Malaysia,24,Yes,Elementary Occupations,Other Service Activities,25000,17,No,,,,April,2024,With Remittance,97500.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
1707,Western Visayas,Child,Male,26,5,February,2023,Single,College Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Sea-based,Other Countries in East Asia,4,Yes,Technicians and Associate Professionals,Transportation and Storage,150000,30,Yes,June,2023,End of Contract,,,With Remittance,140000.0,Bank,,True,False,True,False,False,70.0,0.0,30.0,0.0,0.0,Yes,300000.0,Yes,55000.0,Yes
1708,Western Visayas,Spouse,Female,50,2,May,2022,Married/Living Together,Post Baccalaureate/ Post Graduate,Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,Kuwait,24,Yes,Professionals,Human Health and Social Work Activities,100000,54,No,,,,May,2024,With Remittance,240000.0,Bank,,True,False,True,False,False,80.0,0.0,20.0,0.0,0.0,No,,No,,Yes
1709,Western Visayas,Child,Male,27,4,February,2023,Married/Living Together,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Saudi Arabia,9,Yes,Technicians and Associate Professionals,Transportation and Storage,140000,35,No,,,,November,2023,With Remittance,420000.0,Bank,,True,True,True,False,False,60.0,30.0,10.0,0.0,0.0,No,,No,,Yes
1710,Western Visayas,Child,Male,37,4,May,2023,Single,College Graduate,"Skilled Agricultural, Forestry and Fishery Workers",Overseas Filipino Worker (OFW) with Contract,Sea-based,Other Countries in East Asia,6,Yes,Plant and Machine Operators and Assemblers,Transportation and Storage,150000,27,No,,,,November,2023,With Remittance,300000.0,Bank,,True,True,True,False,False,70.0,10.0,20.0,0.0,0.0,No,,No,,Yes
1711,Western Visayas,Child,Female,31,2,December,2021,Single,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Singapore,36,Yes,Professionals,Human Health and Social Work Activities,100000,57,No,,,,December,2024,With Remittance,300000.0,Bank,,True,False,True,False,False,70.0,0.0,30.0,0.0,0.0,No,,No,,Yes
1712,Western Visayas,Children's Spouse,Male,32,2,May,2023,Married/Living Together,College Graduate,"Skilled Agricultural, Forestry and Fishery Workers",Overseas Filipino Worker (OFW) with Contract,Sea-based,Other Countries in East Asia,9,Yes,Technicians and Associate Professionals,Transportation and Storage,150000,18,No,,,,February,2024,With Remittance,300000.0,Bank,,True,True,True,False,False,70.0,20.0,10.0,0.0,0.0,No,,No,,Yes
1713,Western Visayas,Sibling,Female,46,1,June,2022,Married/Living Together,College Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Kuwait,24,Yes,Elementary Occupations,Other Service Activities,25000,15,No,,,,June,2024,With Remittance,120000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
1714,Western Visayas,Child,Female,52,1,March,2021,Divorced/Separated,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Taiwan,36,Yes,Elementary Occupations,Other Service Activities,28000,30,No,,,,March,2024,With Remittance,22000.0,Money Transer Service,,True,True,False,False,False,60.0,40.0,0.0,0.0,0.0,No,,Yes,16000.0,Yes
1715,Western Visayas,Child,Female,36,1,December,2019,Single,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,48,Yes,Elementary Occupations,Other Service Activities,30000,45,No,,,,December,2023,With Remittance,46000.0,Money Transer Service,,True,True,True,True,False,50.0,30.0,15.0,5.0,0.0,No,,No,,Yes
1716,Western Visayas,Spouse,Female,48,1,September,2019,Married/Living Together,College Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,25,Yes,Elementary Occupations,Other Service Activities,25000,25,Yes,October,2021,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
1717,Western Visayas,Spouse,Male,36,4,November,2022,Married/Living Together,College Graduate,"Skilled Agricultural, Forestry and Fishery Workers",Overseas Filipino Worker (OFW) with Contract,Sea-based,Other Countries in East Asia,8,Yes,Technicians and Associate Professionals,Transportation and Storage,120000,32,Yes,July,2023,End of Contract,,,With Remittance,288000.0,Bank,,True,True,True,False,False,70.0,10.0,20.0,0.0,0.0,Yes,95000.0,No,,Yes
1718,Western Visayas,Spouse,Male,58,5,August,2023,Married/Living Together,College Graduate,"Skilled Agricultural, Forestry and Fishery Workers",Overseas Filipino Worker (OFW) with Contract,Sea-based,Other Countries in East Asia,8,Yes,Technicians and Associate Professionals,Transportation and Storage,200000,40,No,,,,April,2024,With Remittance,100000.0,Bank,,True,True,True,False,False,30.0,30.0,40.0,0.0,0.0,No,,No,,Yes
1719,Western Visayas,Children's Spouse,Female,25,1,December,2022,Married/Living Together,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Kuwait,24,Yes,Elementary Occupations,Other Service Activities,22000,9,No,,,,December,2024,With Remittance,66000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
1720,Western Visayas,Other,Female,32,1,April,2023,Single,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,24,Yes,Elementary Occupations,Other Service Activities,23000,5,No,,,,April,2025,With Remittance,60000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
1721,Western Visayas,Spouse,Male,42,4,March,2023,Married/Living Together,College Graduate,"Skilled Agricultural, Forestry and Fishery Workers",Overseas Filipino Worker (OFW) with Contract,Sea-based,Other Countries in East Asia,9,Yes,Technicians and Associate Professionals,Transportation and Storage,150000,36,No,,,,December,2023,With Remittance,450000.0,Bank,,True,False,True,False,False,70.0,0.0,30.0,0.0,0.0,No,,No,,Yes
1722,Western Visayas,Child,Female,36,4,July,2023,Married/Living Together,College Graduate,Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,24,Yes,Professionals,Human Health and Social Work Activities,120000,40,No,,,,July,2025,With Remittance,300000.0,Bank,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,Yes,70000.0,Yes
1723,Western Visayas,Children's Spouse,Male,41,4,July,2023,Married/Living Together,College Undergraduate,Craft and Related Trades Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,24,Yes,Craft and Related Trades Workers,"Professional, Scientific and Technical Activities",50000,48,No,,,,July,2025,With Remittance,125000.0,Bank,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
1724,Western Visayas,Spouse,Female,36,1,September,2022,Married/Living Together,Junior High Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,24,Yes,Elementary Occupations,Administrative and Support Service Activities,25000,12,No,,,,September,2024,With Remittance,42000.0,Money Transer Service,,True,False,True,False,False,90.0,0.0,10.0,0.0,0.0,No,,No,,Yes
1725,Western Visayas,Other,Male,32,2,January,2021,Single,Junior High Graduate,Plant and Machine Operators and Assemblers,Overseas Filipino Worker (OFW) with Contract,Land-based,Japan,26,Yes,Elementary Occupations,Accommodation and Food Service Activities,30000,26,Yes,February,2023,End of Contract,,,No Remittance,0.0,,,False,False,False,False,False,,,,,,No,,No,,No
1726,Western Visayas,Spouse,Female,51,3,June,2022,Married/Living Together,Junior High Graduate,"Skilled Agricultural, Forestry and Fishery Workers",Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,24,Yes,Elementary Occupations,Other Service Activities,20000,15,No,,,,June,2024,With Remittance,60000.0,Money Transer Service,,True,True,True,False,False,30.0,50.0,20.0,0.0,0.0,No,,No,,Yes
1727,Western Visayas,Child,Female,31,3,September,2023,Single,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,24,Yes,Elementary Occupations,Other Service Activities,26000,24,No,,,,September,2025,With Remittance,40000.0,Money Transer Service,,True,True,True,False,False,30.0,30.0,40.0,0.0,0.0,No,,No,,Yes
1728,Western Visayas,Spouse,Female,39,2,August,2022,Married/Living Together,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Malaysia,24,Yes,Elementary Occupations,Other Service Activities,24000,46,Yes,February,2023,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
1729,Western Visayas,Other,Female,35,2,August,2022,Divorced/Separated,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in Western Asia,36,Yes,Elementary Occupations,Other Service Activities,40000,37,No,,,,August,2025,With Remittance,120000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
1730,Western Visayas,Children's Spouse,Female,32,1,June,2019,Married/Living Together,College Undergraduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,10,Yes,Elementary Occupations,Other Service Activities,24000,10,Yes,April,2020,Covid-19,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
1731,Western Visayas,Spouse,Female,31,2,September,2023,Married/Living Together,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Kuwait,24,Yes,Elementary Occupations,Other Service Activities,35000,24,No,,,,September,2025,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
